Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	U1	2	dev=local(2)	InInterests	8	0.554688	1	0.0693359
1	U1	2	dev=local(2)	OutInterests	0	0	0	0
1	U1	2	dev=local(2)	DropInterests	0	0	0	0
1	U1	2	dev=local(2)	InNacks	0	0	0	0
1	U1	2	dev=local(2)	OutNacks	0	0	0	0
1	U1	2	dev=local(2)	DropNacks	0	0	0	0
1	U1	2	dev=local(2)	InData	0	0	0	0
1	U1	2	dev=local(2)	OutData	0	0	0	0
1	U1	2	dev=local(2)	DropData	0	0	0	0
1	U1	1	dev=local(1)	InInterests	8	0.703125	1	0.0878906
1	U1	1	dev=local(1)	OutInterests	8	0.554688	1	0.0693359
1	U1	1	dev=local(1)	DropInterests	0	0	0	0
1	U1	1	dev=local(1)	InNacks	0	0	0	0
1	U1	1	dev=local(1)	OutNacks	0	0	0	0
1	U1	1	dev=local(1)	DropNacks	0	0	0	0
1	U1	1	dev=local(1)	InData	0	0	0	0
1	U1	1	dev=local(1)	OutData	0	0	0	0
1	U1	1	dev=local(1)	DropData	0	0	0	0
1	U1	0	dev[4]=net(0,4-45)	InInterests	0	0	0	0
1	U1	0	dev[4]=net(0,4-45)	OutInterests	8	0.703125	1	0.0878906
1	U1	0	dev[4]=net(0,4-45)	DropInterests	0	0	0	0
1	U1	0	dev[4]=net(0,4-45)	InNacks	0	0	0	0
1	U1	0	dev[4]=net(0,4-45)	OutNacks	0	0	0	0
1	U1	0	dev[4]=net(0,4-45)	DropNacks	0	0	0	0
1	U1	0	dev[4]=net(0,4-45)	InData	0	0	0	0
1	U1	0	dev[4]=net(0,4-45)	OutData	0	0	0	0
1	U1	0	dev[4]=net(0,4-45)	DropData	0	0	0	0
1	U10	1	dev=local(1)	InInterests	8	0.71875	1	0.0898438
1	U10	1	dev=local(1)	OutInterests	8	0.578125	1	0.0722656
1	U10	1	dev=local(1)	DropInterests	0	0	0	0
1	U10	1	dev=local(1)	InNacks	0	0	0	0
1	U10	1	dev=local(1)	OutNacks	0	0	0	0
1	U10	1	dev=local(1)	DropNacks	0	0	0	0
1	U10	1	dev=local(1)	InData	0	0	0	0
1	U10	1	dev=local(1)	OutData	0	0	0	0
1	U10	1	dev=local(1)	DropData	0	0	0	0
1	U10	2	dev=local(2)	InInterests	8	0.578125	1	0.0722656
1	U10	2	dev=local(2)	OutInterests	0	0	0	0
1	U10	2	dev=local(2)	DropInterests	0	0	0	0
1	U10	2	dev=local(2)	InNacks	0	0	0	0
1	U10	2	dev=local(2)	OutNacks	0	0	0	0
1	U10	2	dev=local(2)	DropNacks	0	0	0	0
1	U10	2	dev=local(2)	InData	0	0	0	0
1	U10	2	dev=local(2)	OutData	0	0	0	0
1	U10	2	dev=local(2)	DropData	0	0	0	0
1	U10	0	dev[5]=net(0,48-5)	InInterests	0	0	0	0
1	U10	0	dev[5]=net(0,48-5)	OutInterests	8	0.71875	1	0.0898438
1	U10	0	dev[5]=net(0,48-5)	DropInterests	0	0	0	0
1	U10	0	dev[5]=net(0,48-5)	InNacks	0	0	0	0
1	U10	0	dev[5]=net(0,48-5)	OutNacks	0	0	0	0
1	U10	0	dev[5]=net(0,48-5)	DropNacks	0	0	0	0
1	U10	0	dev[5]=net(0,48-5)	InData	0	0	0	0
1	U10	0	dev[5]=net(0,48-5)	OutData	0	0	0	0
1	U10	0	dev[5]=net(0,48-5)	DropData	0	0	0	0
1	U11	1	dev=local(1)	InInterests	8	0.71875	1	0.0898438
1	U11	1	dev=local(1)	OutInterests	8	0.578125	1	0.0722656
1	U11	1	dev=local(1)	DropInterests	0	0	0	0
1	U11	1	dev=local(1)	InNacks	0	0	0	0
1	U11	1	dev=local(1)	OutNacks	0	0	0	0
1	U11	1	dev=local(1)	DropNacks	0	0	0	0
1	U11	1	dev=local(1)	InData	0	0	0	0
1	U11	1	dev=local(1)	OutData	0	0	0	0
1	U11	1	dev=local(1)	DropData	0	0	0	0
1	U11	0	dev[6]=net(0,6-56)	InInterests	0	0	0	0
1	U11	0	dev[6]=net(0,6-56)	OutInterests	8	0.71875	1	0.0898438
1	U11	0	dev[6]=net(0,6-56)	DropInterests	0	0	0	0
1	U11	0	dev[6]=net(0,6-56)	InNacks	0	0	0	0
1	U11	0	dev[6]=net(0,6-56)	OutNacks	0	0	0	0
1	U11	0	dev[6]=net(0,6-56)	DropNacks	0	0	0	0
1	U11	0	dev[6]=net(0,6-56)	InData	0	0	0	0
1	U11	0	dev[6]=net(0,6-56)	OutData	0	0	0	0
1	U11	0	dev[6]=net(0,6-56)	DropData	0	0	0	0
1	U11	2	dev=local(2)	InInterests	8	0.578125	1	0.0722656
1	U11	2	dev=local(2)	OutInterests	0	0	0	0
1	U11	2	dev=local(2)	DropInterests	0	0	0	0
1	U11	2	dev=local(2)	InNacks	0	0	0	0
1	U11	2	dev=local(2)	OutNacks	0	0	0	0
1	U11	2	dev=local(2)	DropNacks	0	0	0	0
1	U11	2	dev=local(2)	InData	0	0	0	0
1	U11	2	dev=local(2)	OutData	0	0	0	0
1	U11	2	dev=local(2)	DropData	0	0	0	0
1	U12	0	dev[7]=net(0,7-56)	InInterests	0	0	0	0
1	U12	0	dev[7]=net(0,7-56)	OutInterests	8	0.71875	1	0.0898438
1	U12	0	dev[7]=net(0,7-56)	DropInterests	0	0	0	0
1	U12	0	dev[7]=net(0,7-56)	InNacks	0	0	0	0
1	U12	0	dev[7]=net(0,7-56)	OutNacks	0	0	0	0
1	U12	0	dev[7]=net(0,7-56)	DropNacks	0	0	0	0
1	U12	0	dev[7]=net(0,7-56)	InData	0	0	0	0
1	U12	0	dev[7]=net(0,7-56)	OutData	0	0	0	0
1	U12	0	dev[7]=net(0,7-56)	DropData	0	0	0	0
1	U12	1	dev=local(1)	InInterests	8	0.71875	1	0.0898438
1	U12	1	dev=local(1)	OutInterests	8	0.578125	1	0.0722656
1	U12	1	dev=local(1)	DropInterests	0	0	0	0
1	U12	1	dev=local(1)	InNacks	0	0	0	0
1	U12	1	dev=local(1)	OutNacks	0	0	0	0
1	U12	1	dev=local(1)	DropNacks	0	0	0	0
1	U12	1	dev=local(1)	InData	0	0	0	0
1	U12	1	dev=local(1)	OutData	0	0	0	0
1	U12	1	dev=local(1)	DropData	0	0	0	0
1	U12	2	dev=local(2)	InInterests	8	0.578125	1	0.0722656
1	U12	2	dev=local(2)	OutInterests	0	0	0	0
1	U12	2	dev=local(2)	DropInterests	0	0	0	0
1	U12	2	dev=local(2)	InNacks	0	0	0	0
1	U12	2	dev=local(2)	OutNacks	0	0	0	0
1	U12	2	dev=local(2)	DropNacks	0	0	0	0
1	U12	2	dev=local(2)	InData	0	0	0	0
1	U12	2	dev=local(2)	OutData	0	0	0	0
1	U12	2	dev=local(2)	DropData	0	0	0	0
1	U13	0	dev[8]=net(0,8-53)	InInterests	0	0	0	0
1	U13	0	dev[8]=net(0,8-53)	OutInterests	8	0.71875	1	0.0898438
1	U13	0	dev[8]=net(0,8-53)	DropInterests	0	0	0	0
1	U13	0	dev[8]=net(0,8-53)	InNacks	0	0	0	0
1	U13	0	dev[8]=net(0,8-53)	OutNacks	0	0	0	0
1	U13	0	dev[8]=net(0,8-53)	DropNacks	0	0	0	0
1	U13	0	dev[8]=net(0,8-53)	InData	0	0	0	0
1	U13	0	dev[8]=net(0,8-53)	OutData	0	0	0	0
1	U13	0	dev[8]=net(0,8-53)	DropData	0	0	0	0
1	U13	1	dev=local(1)	InInterests	8	0.71875	1	0.0898438
1	U13	1	dev=local(1)	OutInterests	8	0.578125	1	0.0722656
1	U13	1	dev=local(1)	DropInterests	0	0	0	0
1	U13	1	dev=local(1)	InNacks	0	0	0	0
1	U13	1	dev=local(1)	OutNacks	0	0	0	0
1	U13	1	dev=local(1)	DropNacks	0	0	0	0
1	U13	1	dev=local(1)	InData	0	0	0	0
1	U13	1	dev=local(1)	OutData	0	0	0	0
1	U13	1	dev=local(1)	DropData	0	0	0	0
1	U13	2	dev=local(2)	InInterests	8	0.578125	1	0.0722656
1	U13	2	dev=local(2)	OutInterests	0	0	0	0
1	U13	2	dev=local(2)	DropInterests	0	0	0	0
1	U13	2	dev=local(2)	InNacks	0	0	0	0
1	U13	2	dev=local(2)	OutNacks	0	0	0	0
1	U13	2	dev=local(2)	DropNacks	0	0	0	0
1	U13	2	dev=local(2)	InData	0	0	0	0
1	U13	2	dev=local(2)	OutData	0	0	0	0
1	U13	2	dev=local(2)	DropData	0	0	0	0
1	U14	0	dev[9]=net(0,9-56)	InInterests	0	0	0	0
1	U14	0	dev[9]=net(0,9-56)	OutInterests	8	0.71875	1	0.0898438
1	U14	0	dev[9]=net(0,9-56)	DropInterests	0	0	0	0
1	U14	0	dev[9]=net(0,9-56)	InNacks	0	0	0	0
1	U14	0	dev[9]=net(0,9-56)	OutNacks	0	0	0	0
1	U14	0	dev[9]=net(0,9-56)	DropNacks	0	0	0	0
1	U14	0	dev[9]=net(0,9-56)	InData	0	0	0	0
1	U14	0	dev[9]=net(0,9-56)	OutData	0	0	0	0
1	U14	0	dev[9]=net(0,9-56)	DropData	0	0	0	0
1	U14	1	dev=local(1)	InInterests	8	0.71875	1	0.0898438
1	U14	1	dev=local(1)	OutInterests	8	0.578125	1	0.0722656
1	U14	1	dev=local(1)	DropInterests	0	0	0	0
1	U14	1	dev=local(1)	InNacks	0	0	0	0
1	U14	1	dev=local(1)	OutNacks	0	0	0	0
1	U14	1	dev=local(1)	DropNacks	0	0	0	0
1	U14	1	dev=local(1)	InData	0	0	0	0
1	U14	1	dev=local(1)	OutData	0	0	0	0
1	U14	1	dev=local(1)	DropData	0	0	0	0
1	U14	2	dev=local(2)	InInterests	8	0.578125	1	0.0722656
1	U14	2	dev=local(2)	OutInterests	0	0	0	0
1	U14	2	dev=local(2)	DropInterests	0	0	0	0
1	U14	2	dev=local(2)	InNacks	0	0	0	0
1	U14	2	dev=local(2)	OutNacks	0	0	0	0
1	U14	2	dev=local(2)	DropNacks	0	0	0	0
1	U14	2	dev=local(2)	InData	0	0	0	0
1	U14	2	dev=local(2)	OutData	0	0	0	0
1	U14	2	dev=local(2)	DropData	0	0	0	0
1	U15	0	dev[10]=net(0,10-56)	InInterests	0	0	0	0
1	U15	0	dev[10]=net(0,10-56)	OutInterests	8	0.71875	1	0.0898438
1	U15	0	dev[10]=net(0,10-56)	DropInterests	0	0	0	0
1	U15	0	dev[10]=net(0,10-56)	InNacks	0	0	0	0
1	U15	0	dev[10]=net(0,10-56)	OutNacks	0	0	0	0
1	U15	0	dev[10]=net(0,10-56)	DropNacks	0	0	0	0
1	U15	0	dev[10]=net(0,10-56)	InData	0	0	0	0
1	U15	0	dev[10]=net(0,10-56)	OutData	0	0	0	0
1	U15	0	dev[10]=net(0,10-56)	DropData	0	0	0	0
1	U15	1	dev=local(1)	InInterests	8	0.71875	1	0.0898438
1	U15	1	dev=local(1)	OutInterests	8	0.578125	1	0.0722656
1	U15	1	dev=local(1)	DropInterests	0	0	0	0
1	U15	1	dev=local(1)	InNacks	0	0	0	0
1	U15	1	dev=local(1)	OutNacks	0	0	0	0
1	U15	1	dev=local(1)	DropNacks	0	0	0	0
1	U15	1	dev=local(1)	InData	0	0	0	0
1	U15	1	dev=local(1)	OutData	0	0	0	0
1	U15	1	dev=local(1)	DropData	0	0	0	0
1	U15	2	dev=local(2)	InInterests	8	0.578125	1	0.0722656
1	U15	2	dev=local(2)	OutInterests	0	0	0	0
1	U15	2	dev=local(2)	DropInterests	0	0	0	0
1	U15	2	dev=local(2)	InNacks	0	0	0	0
1	U15	2	dev=local(2)	OutNacks	0	0	0	0
1	U15	2	dev=local(2)	DropNacks	0	0	0	0
1	U15	2	dev=local(2)	InData	0	0	0	0
1	U15	2	dev=local(2)	OutData	0	0	0	0
1	U15	2	dev=local(2)	DropData	0	0	0	0
1	U2	0	dev[11]=net(0,11-45)	InInterests	0	0	0	0
1	U2	0	dev[11]=net(0,11-45)	OutInterests	8	0.703125	1	0.0878906
1	U2	0	dev[11]=net(0,11-45)	DropInterests	0	0	0	0
1	U2	0	dev[11]=net(0,11-45)	InNacks	0	0	0	0
1	U2	0	dev[11]=net(0,11-45)	OutNacks	0	0	0	0
1	U2	0	dev[11]=net(0,11-45)	DropNacks	0	0	0	0
1	U2	0	dev[11]=net(0,11-45)	InData	0	0	0	0
1	U2	0	dev[11]=net(0,11-45)	OutData	0	0	0	0
1	U2	0	dev[11]=net(0,11-45)	DropData	0	0	0	0
1	U2	1	dev=local(1)	InInterests	8	0.703125	1	0.0878906
1	U2	1	dev=local(1)	OutInterests	8	0.554688	1	0.0693359
1	U2	1	dev=local(1)	DropInterests	0	0	0	0
1	U2	1	dev=local(1)	InNacks	0	0	0	0
1	U2	1	dev=local(1)	OutNacks	0	0	0	0
1	U2	1	dev=local(1)	DropNacks	0	0	0	0
1	U2	1	dev=local(1)	InData	0	0	0	0
1	U2	1	dev=local(1)	OutData	0	0	0	0
1	U2	1	dev=local(1)	DropData	0	0	0	0
1	U2	2	dev=local(2)	InInterests	8	0.554688	1	0.0693359
1	U2	2	dev=local(2)	OutInterests	0	0	0	0
1	U2	2	dev=local(2)	DropInterests	0	0	0	0
1	U2	2	dev=local(2)	InNacks	0	0	0	0
1	U2	2	dev=local(2)	OutNacks	0	0	0	0
1	U2	2	dev=local(2)	DropNacks	0	0	0	0
1	U2	2	dev=local(2)	InData	0	0	0	0
1	U2	2	dev=local(2)	OutData	0	0	0	0
1	U2	2	dev=local(2)	DropData	0	0	0	0
1	U3	0	dev[12]=net(0,12-42)	InInterests	0	0	0	0
1	U3	0	dev[12]=net(0,12-42)	OutInterests	8	0.703125	1	0.0878906
1	U3	0	dev[12]=net(0,12-42)	DropInterests	0	0	0	0
1	U3	0	dev[12]=net(0,12-42)	InNacks	0	0	0	0
1	U3	0	dev[12]=net(0,12-42)	OutNacks	0	0	0	0
1	U3	0	dev[12]=net(0,12-42)	DropNacks	0	0	0	0
1	U3	0	dev[12]=net(0,12-42)	InData	0	0	0	0
1	U3	0	dev[12]=net(0,12-42)	OutData	0	0	0	0
1	U3	0	dev[12]=net(0,12-42)	DropData	0	0	0	0
1	U3	1	dev=local(1)	InInterests	8	0.703125	1	0.0878906
1	U3	1	dev=local(1)	OutInterests	8	0.554688	1	0.0693359
1	U3	1	dev=local(1)	DropInterests	0	0	0	0
1	U3	1	dev=local(1)	InNacks	0	0	0	0
1	U3	1	dev=local(1)	OutNacks	0	0	0	0
1	U3	1	dev=local(1)	DropNacks	0	0	0	0
1	U3	1	dev=local(1)	InData	0	0	0	0
1	U3	1	dev=local(1)	OutData	0	0	0	0
1	U3	1	dev=local(1)	DropData	0	0	0	0
1	U3	2	dev=local(2)	InInterests	8	0.554688	1	0.0693359
1	U3	2	dev=local(2)	OutInterests	0	0	0	0
1	U3	2	dev=local(2)	DropInterests	0	0	0	0
1	U3	2	dev=local(2)	InNacks	0	0	0	0
1	U3	2	dev=local(2)	OutNacks	0	0	0	0
1	U3	2	dev=local(2)	DropNacks	0	0	0	0
1	U3	2	dev=local(2)	InData	0	0	0	0
1	U3	2	dev=local(2)	OutData	0	0	0	0
1	U3	2	dev=local(2)	DropData	0	0	0	0
1	U4	0	dev[13]=net(0,13-42)	InInterests	0	0	0	0
1	U4	0	dev[13]=net(0,13-42)	OutInterests	8	0.703125	1	0.0878906
1	U4	0	dev[13]=net(0,13-42)	DropInterests	0	0	0	0
1	U4	0	dev[13]=net(0,13-42)	InNacks	0	0	0	0
1	U4	0	dev[13]=net(0,13-42)	OutNacks	0	0	0	0
1	U4	0	dev[13]=net(0,13-42)	DropNacks	0	0	0	0
1	U4	0	dev[13]=net(0,13-42)	InData	0	0	0	0
1	U4	0	dev[13]=net(0,13-42)	OutData	0	0	0	0
1	U4	0	dev[13]=net(0,13-42)	DropData	0	0	0	0
1	U4	1	dev=local(1)	InInterests	8	0.703125	1	0.0878906
1	U4	1	dev=local(1)	OutInterests	8	0.554688	1	0.0693359
1	U4	1	dev=local(1)	DropInterests	0	0	0	0
1	U4	1	dev=local(1)	InNacks	0	0	0	0
1	U4	1	dev=local(1)	OutNacks	0	0	0	0
1	U4	1	dev=local(1)	DropNacks	0	0	0	0
1	U4	1	dev=local(1)	InData	0	0	0	0
1	U4	1	dev=local(1)	OutData	0	0	0	0
1	U4	1	dev=local(1)	DropData	0	0	0	0
1	U4	2	dev=local(2)	InInterests	8	0.554688	1	0.0693359
1	U4	2	dev=local(2)	OutInterests	0	0	0	0
1	U4	2	dev=local(2)	DropInterests	0	0	0	0
1	U4	2	dev=local(2)	InNacks	0	0	0	0
1	U4	2	dev=local(2)	OutNacks	0	0	0	0
1	U4	2	dev=local(2)	DropNacks	0	0	0	0
1	U4	2	dev=local(2)	InData	0	0	0	0
1	U4	2	dev=local(2)	OutData	0	0	0	0
1	U4	2	dev=local(2)	DropData	0	0	0	0
1	U5	0	dev[14]=net(0,14-46)	InInterests	0	0	0	0
1	U5	0	dev[14]=net(0,14-46)	OutInterests	8	0.703125	1	0.0878906
1	U5	0	dev[14]=net(0,14-46)	DropInterests	0	0	0	0
1	U5	0	dev[14]=net(0,14-46)	InNacks	0	0	0	0
1	U5	0	dev[14]=net(0,14-46)	OutNacks	0	0	0	0
1	U5	0	dev[14]=net(0,14-46)	DropNacks	0	0	0	0
1	U5	0	dev[14]=net(0,14-46)	InData	0	0	0	0
1	U5	0	dev[14]=net(0,14-46)	OutData	0	0	0	0
1	U5	0	dev[14]=net(0,14-46)	DropData	0	0	0	0
1	U5	1	dev=local(1)	InInterests	8	0.703125	1	0.0878906
1	U5	1	dev=local(1)	OutInterests	8	0.554688	1	0.0693359
1	U5	1	dev=local(1)	DropInterests	0	0	0	0
1	U5	1	dev=local(1)	InNacks	0	0	0	0
1	U5	1	dev=local(1)	OutNacks	0	0	0	0
1	U5	1	dev=local(1)	DropNacks	0	0	0	0
1	U5	1	dev=local(1)	InData	0	0	0	0
1	U5	1	dev=local(1)	OutData	0	0	0	0
1	U5	1	dev=local(1)	DropData	0	0	0	0
1	U5	2	dev=local(2)	InInterests	8	0.554688	1	0.0693359
1	U5	2	dev=local(2)	OutInterests	0	0	0	0
1	U5	2	dev=local(2)	DropInterests	0	0	0	0
1	U5	2	dev=local(2)	InNacks	0	0	0	0
1	U5	2	dev=local(2)	OutNacks	0	0	0	0
1	U5	2	dev=local(2)	DropNacks	0	0	0	0
1	U5	2	dev=local(2)	InData	0	0	0	0
1	U5	2	dev=local(2)	OutData	0	0	0	0
1	U5	2	dev=local(2)	DropData	0	0	0	0
1	U6	0	dev[15]=net(0,51-15)	InInterests	0	0	0	0
1	U6	0	dev[15]=net(0,51-15)	OutInterests	8	0.703125	1	0.0878906
1	U6	0	dev[15]=net(0,51-15)	DropInterests	0	0	0	0
1	U6	0	dev[15]=net(0,51-15)	InNacks	0	0	0	0
1	U6	0	dev[15]=net(0,51-15)	OutNacks	0	0	0	0
1	U6	0	dev[15]=net(0,51-15)	DropNacks	0	0	0	0
1	U6	0	dev[15]=net(0,51-15)	InData	0	0	0	0
1	U6	0	dev[15]=net(0,51-15)	OutData	0	0	0	0
1	U6	0	dev[15]=net(0,51-15)	DropData	0	0	0	0
1	U6	1	dev=local(1)	InInterests	8	0.703125	1	0.0878906
1	U6	1	dev=local(1)	OutInterests	8	0.554688	1	0.0693359
1	U6	1	dev=local(1)	DropInterests	0	0	0	0
1	U6	1	dev=local(1)	InNacks	0	0	0	0
1	U6	1	dev=local(1)	OutNacks	0	0	0	0
1	U6	1	dev=local(1)	DropNacks	0	0	0	0
1	U6	1	dev=local(1)	InData	0	0	0	0
1	U6	1	dev=local(1)	OutData	0	0	0	0
1	U6	1	dev=local(1)	DropData	0	0	0	0
1	U6	2	dev=local(2)	InInterests	8	0.554688	1	0.0693359
1	U6	2	dev=local(2)	OutInterests	0	0	0	0
1	U6	2	dev=local(2)	DropInterests	0	0	0	0
1	U6	2	dev=local(2)	InNacks	0	0	0	0
1	U6	2	dev=local(2)	OutNacks	0	0	0	0
1	U6	2	dev=local(2)	DropNacks	0	0	0	0
1	U6	2	dev=local(2)	InData	0	0	0	0
1	U6	2	dev=local(2)	OutData	0	0	0	0
1	U6	2	dev=local(2)	DropData	0	0	0	0
1	U7	0	dev[16]=net(0,49-16)	InInterests	0	0	0	0
1	U7	0	dev[16]=net(0,49-16)	OutInterests	8	0.703125	1	0.0878906
1	U7	0	dev[16]=net(0,49-16)	DropInterests	0	0	0	0
1	U7	0	dev[16]=net(0,49-16)	InNacks	0	0	0	0
1	U7	0	dev[16]=net(0,49-16)	OutNacks	0	0	0	0
1	U7	0	dev[16]=net(0,49-16)	DropNacks	0	0	0	0
1	U7	0	dev[16]=net(0,49-16)	InData	0	0	0	0
1	U7	0	dev[16]=net(0,49-16)	OutData	0	0	0	0
1	U7	0	dev[16]=net(0,49-16)	DropData	0	0	0	0
1	U7	1	dev=local(1)	InInterests	8	0.703125	1	0.0878906
1	U7	1	dev=local(1)	OutInterests	8	0.554688	1	0.0693359
1	U7	1	dev=local(1)	DropInterests	0	0	0	0
1	U7	1	dev=local(1)	InNacks	0	0	0	0
1	U7	1	dev=local(1)	OutNacks	0	0	0	0
1	U7	1	dev=local(1)	DropNacks	0	0	0	0
1	U7	1	dev=local(1)	InData	0	0	0	0
1	U7	1	dev=local(1)	OutData	0	0	0	0
1	U7	1	dev=local(1)	DropData	0	0	0	0
1	U7	2	dev=local(2)	InInterests	8	0.554688	1	0.0693359
1	U7	2	dev=local(2)	OutInterests	0	0	0	0
1	U7	2	dev=local(2)	DropInterests	0	0	0	0
1	U7	2	dev=local(2)	InNacks	0	0	0	0
1	U7	2	dev=local(2)	OutNacks	0	0	0	0
1	U7	2	dev=local(2)	DropNacks	0	0	0	0
1	U7	2	dev=local(2)	InData	0	0	0	0
1	U7	2	dev=local(2)	OutData	0	0	0	0
1	U7	2	dev=local(2)	DropData	0	0	0	0
1	U8	0	dev[17]=net(0,47-17)	InInterests	0	0	0	0
1	U8	0	dev[17]=net(0,47-17)	OutInterests	8	0.703125	1	0.0878906
1	U8	0	dev[17]=net(0,47-17)	DropInterests	0	0	0	0
1	U8	0	dev[17]=net(0,47-17)	InNacks	0	0	0	0
1	U8	0	dev[17]=net(0,47-17)	OutNacks	0	0	0	0
1	U8	0	dev[17]=net(0,47-17)	DropNacks	0	0	0	0
1	U8	0	dev[17]=net(0,47-17)	InData	0	0	0	0
1	U8	0	dev[17]=net(0,47-17)	OutData	0	0	0	0
1	U8	0	dev[17]=net(0,47-17)	DropData	0	0	0	0
1	U8	1	dev=local(1)	InInterests	8	0.703125	1	0.0878906
1	U8	1	dev=local(1)	OutInterests	8	0.554688	1	0.0693359
1	U8	1	dev=local(1)	DropInterests	0	0	0	0
1	U8	1	dev=local(1)	InNacks	0	0	0	0
1	U8	1	dev=local(1)	OutNacks	0	0	0	0
1	U8	1	dev=local(1)	DropNacks	0	0	0	0
1	U8	1	dev=local(1)	InData	0	0	0	0
1	U8	1	dev=local(1)	OutData	0	0	0	0
1	U8	1	dev=local(1)	DropData	0	0	0	0
1	U8	2	dev=local(2)	InInterests	8	0.554688	1	0.0693359
1	U8	2	dev=local(2)	OutInterests	0	0	0	0
1	U8	2	dev=local(2)	DropInterests	0	0	0	0
1	U8	2	dev=local(2)	InNacks	0	0	0	0
1	U8	2	dev=local(2)	OutNacks	0	0	0	0
1	U8	2	dev=local(2)	DropNacks	0	0	0	0
1	U8	2	dev=local(2)	InData	0	0	0	0
1	U8	2	dev=local(2)	OutData	0	0	0	0
1	U8	2	dev=local(2)	DropData	0	0	0	0
1	U9	0	dev[18]=net(0,49-18)	InInterests	0	0	0	0
1	U9	0	dev[18]=net(0,49-18)	OutInterests	8	0.703125	1	0.0878906
1	U9	0	dev[18]=net(0,49-18)	DropInterests	0	0	0	0
1	U9	0	dev[18]=net(0,49-18)	InNacks	0	0	0	0
1	U9	0	dev[18]=net(0,49-18)	OutNacks	0	0	0	0
1	U9	0	dev[18]=net(0,49-18)	DropNacks	0	0	0	0
1	U9	0	dev[18]=net(0,49-18)	InData	0	0	0	0
1	U9	0	dev[18]=net(0,49-18)	OutData	0	0	0	0
1	U9	0	dev[18]=net(0,49-18)	DropData	0	0	0	0
1	U9	1	dev=local(1)	InInterests	8	0.703125	1	0.0878906
1	U9	1	dev=local(1)	OutInterests	8	0.554688	1	0.0693359
1	U9	1	dev=local(1)	DropInterests	0	0	0	0
1	U9	1	dev=local(1)	InNacks	0	0	0	0
1	U9	1	dev=local(1)	OutNacks	0	0	0	0
1	U9	1	dev=local(1)	DropNacks	0	0	0	0
1	U9	1	dev=local(1)	InData	0	0	0	0
1	U9	1	dev=local(1)	OutData	0	0	0	0
1	U9	1	dev=local(1)	DropData	0	0	0	0
1	U9	2	dev=local(2)	InInterests	8	0.554688	1	0.0693359
1	U9	2	dev=local(2)	OutInterests	0	0	0	0
1	U9	2	dev=local(2)	DropInterests	0	0	0	0
1	U9	2	dev=local(2)	InNacks	0	0	0	0
1	U9	2	dev=local(2)	OutNacks	0	0	0	0
1	U9	2	dev=local(2)	DropNacks	0	0	0	0
1	U9	2	dev=local(2)	InData	0	0	0	0
1	U9	2	dev=local(2)	OutData	0	0	0	0
1	U9	2	dev=local(2)	DropData	0	0	0	0
1.1	C	0	dev[0]=net(0,0-26)	InInterests	120	14.1484	15	1.76855
1.1	C	0	dev[0]=net(0,0-26)	OutInterests	360	53.7578	45	6.71973
1.1	C	0	dev[0]=net(0,0-26)	DropInterests	0	0	0	0
1.1	C	0	dev[0]=net(0,0-26)	InNacks	0	0	0	0
1.1	C	0	dev[0]=net(0,0-26)	OutNacks	0	0	0	0
1.1	C	0	dev[0]=net(0,0-26)	DropNacks	0	0	0	0
1.1	C	0	dev[0]=net(0,0-26)	InData	0	0	0	0
1.1	C	0	dev[0]=net(0,0-26)	OutData	0	0	0	0
1.1	C	0	dev[0]=net(0,0-26)	DropData	0	0	0	0
1.1	C	1	dev=local(1)	InInterests	360	53.7578	45	6.71973
1.1	C	1	dev=local(1)	OutInterests	120	14.1484	15	1.76855
1.1	C	1	dev=local(1)	DropInterests	0	0	0	0
1.1	C	1	dev=local(1)	InNacks	0	0	0	0
1.1	C	1	dev=local(1)	OutNacks	0	0	0	0
1.1	C	1	dev=local(1)	DropNacks	0	0	0	0
1.1	C	1	dev=local(1)	InData	0	0	0	0
1.1	C	1	dev=local(1)	OutData	0	0	0	0
1.1	C	1	dev=local(1)	DropData	0	0	0	0
1.1	P1	0	dev[1]=net(0,35-1)	InInterests	120	18.125	15	2.26562
1.1	P1	0	dev[1]=net(0,35-1)	OutInterests	40	4.69531	5	0.586914
1.1	P1	0	dev[1]=net(0,35-1)	DropInterests	0	0	0	0
1.1	P1	0	dev[1]=net(0,35-1)	InNacks	0	0	0	0
1.1	P1	0	dev[1]=net(0,35-1)	OutNacks	0	0	0	0
1.1	P1	0	dev[1]=net(0,35-1)	DropNacks	0	0	0	0
1.1	P1	0	dev[1]=net(0,35-1)	InData	0	0	0	0
1.1	P1	0	dev[1]=net(0,35-1)	OutData	0	0	0	0
1.1	P1	0	dev[1]=net(0,35-1)	DropData	0	0	0	0
1.1	P1	1	dev[1]=net(1,39-1)	InInterests	40	3.51562	5	0.439453
1.1	P1	1	dev[1]=net(1,39-1)	OutInterests	720	95.5469	90	11.9434
1.1	P1	1	dev[1]=net(1,39-1)	DropInterests	0	0	0	0
1.1	P1	1	dev[1]=net(1,39-1)	InNacks	0	0	0	0
1.1	P1	1	dev[1]=net(1,39-1)	OutNacks	0	0	0	0
1.1	P1	1	dev[1]=net(1,39-1)	DropNacks	0	0	0	0
1.1	P1	1	dev[1]=net(1,39-1)	InData	0	0	0	0
