Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes
1	U100	0	dev[13]=net(0,13-357)	InData	0	0
1	U100	0	dev[13]=net(0,13-357)	OutData	0	0
1	U100	0	dev[13]=net(0,13-357)	DropData	0	0
1	U100	1	dev=local(1)	InInterests	1	0.0917969
1	U100	1	dev=local(1)	OutInterests	1	0.0751953
1	U100	1	dev=local(1)	DropInterests	0	0
1	U100	1	dev=local(1)	InNacks	0	0
1	U100	1	dev=local(1)	OutNacks	0	0
1	U100	1	dev=local(1)	DropNacks	0	0
1	U100	1	dev=local(1)	InData	0	0
1	U100	1	dev=local(1)	OutData	0	0
1	U100	1	dev=local(1)	DropData	0	0
1	U100	2	dev=local(2)	InInterests	1	0.0751953
1	U100	2	dev=local(2)	OutInterests	0	0
1	U100	2	dev=local(2)	DropInterests	0	0
1	U100	2	dev=local(2)	InNacks	0	0
1	U100	2	dev=local(2)	OutNacks	0	0
1	U100	2	dev=local(2)	DropNacks	0	0
1	U100	2	dev=local(2)	InData	0	0
1	U100	2	dev=local(2)	OutData	0	0
1	U100	2	dev=local(2)	DropData	0	0
1	U101	0	dev[14]=net(0,14-360)	InInterests	0	0
1	U101	0	dev[14]=net(0,14-360)	OutInterests	1	0.0917969
1	U101	0	dev[14]=net(0,14-360)	DropInterests	0	0
1	U101	0	dev[14]=net(0,14-360)	InNacks	0	0
1	U101	0	dev[14]=net(0,14-360)	OutNacks	0	0
1	U101	0	dev[14]=net(0,14-360)	DropNacks	0	0
1	U101	0	dev[14]=net(0,14-360)	InData	0	0
1	U101	0	dev[14]=net(0,14-360)	OutData	0	0
1	U101	0	dev[14]=net(0,14-360)	DropData	0	0
1	U101	1	dev=local(1)	InInterests	1	0.0917969
1	U101	1	dev=local(1)	OutInterests	1	0.0751953
1	U101	1	dev=local(1)	DropInterests	0	0
1	U101	1	dev=local(1)	InNacks	0	0
1	U101	1	dev=local(1)	OutNacks	0	0
1	U101	1	dev=local(1)	DropNacks	0	0
1	U101	1	dev=local(1)	InData	0	0
1	U101	1	dev=local(1)	OutData	0	0
1	U101	1	dev=local(1)	DropData	0	0
1	U101	2	dev=local(2)	InInterests	1	0.0751953
1	U101	2	dev=local(2)	OutInterests	0	0
1	U101	2	dev=local(2)	DropInterests	0	0
1	U101	2	dev=local(2)	InNacks	0	0
1	U101	2	dev=local(2)	OutNacks	0	0
1	U101	2	dev=local(2)	DropNacks	0	0
1	U101	2	dev=local(2)	InData	0	0
1	U101	2	dev=local(2)	OutData	0	0
1	U101	2	dev=local(2)	DropData	0	0
1	U102	0	dev[15]=net(0,15-356)	InInterests	0	0
1	U102	0	dev[15]=net(0,15-356)	OutInterests	1	0.0917969
1	U102	0	dev[15]=net(0,15-356)	DropInterests	0	0
1	U102	0	dev[15]=net(0,15-356)	InNacks	0	0
1	U102	0	dev[15]=net(0,15-356)	OutNacks	0	0
1	U102	0	dev[15]=net(0,15-356)	DropNacks	0	0
1	U102	0	dev[15]=net(0,15-356)	InData	0	0
1	U102	0	dev[15]=net(0,15-356)	OutData	0	0
1	U102	0	dev[15]=net(0,15-356)	DropData	0	0
1	U102	1	dev=local(1)	InInterests	1	0.0917969
1	U102	1	dev=local(1)	OutInterests	1	0.0751953
1	U102	1	dev=local(1)	DropInterests	0	0
1	U102	1	dev=local(1)	InNacks	0	0
1	U102	1	dev=local(1)	OutNacks	0	0
1	U102	1	dev=local(1)	DropNacks	0	0
1	U102	1	dev=local(1)	InData	0	0
1	U102	1	dev=local(1)	OutData	0	0
1	U102	1	dev=local(1)	DropData	0	0
1	U102	2	dev=local(2)	InInterests	1	0.0751953
1	U102	2	dev=local(2)	OutInterests	0	0
1	U102	2	dev=local(2)	DropInterests	0	0
1	U102	2	dev=local(2)	InNacks	0	0
1	U102	2	dev=local(2)	OutNacks	0	0
1	U102	2	dev=local(2)	DropNacks	0	0
1	U102	2	dev=local(2)	InData	0	0
1	U102	2	dev=local(2)	OutData	0	0
1	U102	2	dev=local(2)	DropData	0	0
1	U103	0	dev[16]=net(0,16-357)	InInterests	0	0
1	U103	0	dev[16]=net(0,16-357)	OutInterests	1	0.0917969
1	U103	0	dev[16]=net(0,16-357)	DropInterests	0	0
1	U103	0	dev[16]=net(0,16-357)	InNacks	0	0
1	U103	0	dev[16]=net(0,16-357)	OutNacks	0	0
1	U103	0	dev[16]=net(0,16-357)	DropNacks	0	0
1	U103	0	dev[16]=net(0,16-357)	InData	0	0
1	U103	0	dev[16]=net(0,16-357)	OutData	0	0
1	U103	0	dev[16]=net(0,16-357)	DropData	0	0
1	U103	1	dev=local(1)	InInterests	1	0.0917969
1	U103	1	dev=local(1)	OutInterests	1	0.0751953
1	U103	1	dev=local(1)	DropInterests	0	0
1	U103	1	dev=local(1)	InNacks	0	0
1	U103	1	dev=local(1)	OutNacks	0	0
1	U103	1	dev=local(1)	DropNacks	0	0
1	U103	1	dev=local(1)	InData	0	0
1	U103	1	dev=local(1)	OutData	0	0
1	U103	1	dev=local(1)	DropData	0	0
1	U103	2	dev=local(2)	InInterests	1	0.0751953
1	U103	2	dev=local(2)	OutInterests	0	0
1	U103	2	dev=local(2)	DropInterests	0	0
1	U103	2	dev=local(2)	InNacks	0	0
1	U103	2	dev=local(2)	OutNacks	0	0
1	U103	2	dev=local(2)	DropNacks	0	0
1	U103	2	dev=local(2)	InData	0	0
1	U103	2	dev=local(2)	OutData	0	0
1	U103	2	dev=local(2)	DropData	0	0
1	U104	0	dev[17]=net(0,17-356)	InInterests	0	0
1	U104	0	dev[17]=net(0,17-356)	OutInterests	1	0.0917969
1	U104	0	dev[17]=net(0,17-356)	DropInterests	0	0
1	U104	0	dev[17]=net(0,17-356)	InNacks	0	0
1	U104	0	dev[17]=net(0,17-356)	OutNacks	0	0
1	U104	0	dev[17]=net(0,17-356)	DropNacks	0	0
1	U104	0	dev[17]=net(0,17-356)	InData	0	0
1	U104	0	dev[17]=net(0,17-356)	OutData	0	0
1	U104	0	dev[17]=net(0,17-356)	DropData	0	0
1	U104	1	dev=local(1)	InInterests	1	0.0917969
1	U104	1	dev=local(1)	OutInterests	1	0.0751953
1	U104	1	dev=local(1)	DropInterests	0	0
1	U104	1	dev=local(1)	InNacks	0	0
1	U104	1	dev=local(1)	OutNacks	0	0
1	U104	1	dev=local(1)	DropNacks	0	0
1	U104	1	dev=local(1)	InData	0	0
1	U104	1	dev=local(1)	OutData	0	0
1	U104	1	dev=local(1)	DropData	0	0
1	U104	2	dev=local(2)	InInterests	1	0.0751953
1	U104	2	dev=local(2)	OutInterests	0	0
1	U104	2	dev=local(2)	DropInterests	0	0
1	U104	2	dev=local(2)	InNacks	0	0
1	U104	2	dev=local(2)	OutNacks	0	0
1	U104	2	dev=local(2)	DropNacks	0	0
1	U104	2	dev=local(2)	InData	0	0
1	U104	2	dev=local(2)	OutData	0	0
1	U104	2	dev=local(2)	DropData	0	0
1	U105	0	dev[18]=net(0,18-360)	InInterests	0	0
1	U105	0	dev[18]=net(0,18-360)	OutInterests	1	0.0917969
1	U105	0	dev[18]=net(0,18-360)	DropInterests	0	0
1	U105	0	dev[18]=net(0,18-360)	InNacks	0	0
1	U105	0	dev[18]=net(0,18-360)	OutNacks	0	0
1	U105	0	dev[18]=net(0,18-360)	DropNacks	0	0
1	U105	0	dev[18]=net(0,18-360)	InData	0	0
1	U105	0	dev[18]=net(0,18-360)	OutData	0	0
1	U105	0	dev[18]=net(0,18-360)	DropData	0	0
1	U105	1	dev=local(1)	InInterests	1	0.0917969
1	U105	1	dev=local(1)	OutInterests	1	0.0751953
1	U105	1	dev=local(1)	DropInterests	0	0
1	U105	1	dev=local(1)	InNacks	0	0
1	U105	1	dev=local(1)	OutNacks	0	0
1	U105	1	dev=local(1)	DropNacks	0	0
1	U105	1	dev=local(1)	InData	0	0
1	U105	1	dev=local(1)	OutData	0	0
1	U105	1	dev=local(1)	DropData	0	0
1	U105	2	dev=local(2)	InInterests	1	0.0751953
1	U105	2	dev=local(2)	OutInterests	0	0
1	U105	2	dev=local(2)	DropInterests	0	0
1	U105	2	dev=local(2)	InNacks	0	0
1	U105	2	dev=local(2)	OutNacks	0	0
1	U105	2	dev=local(2)	DropNacks	0	0
1	U105	2	dev=local(2)	InData	0	0
1	U105	2	dev=local(2)	OutData	0	0
1	U105	2	dev=local(2)	DropData	0	0
1	U106	0	dev[19]=net(0,19-358)	InInterests	0	0
1	U106	0	dev[19]=net(0,19-358)	OutInterests	1	0.0917969
1	U106	0	dev[19]=net(0,19-358)	DropInterests	0	0
1	U106	0	dev[19]=net(0,19-358)	InNacks	0	0
1	U106	0	dev[19]=net(0,19-358)	OutNacks	0	0
1	U106	0	dev[19]=net(0,19-358)	DropNacks	0	0
1	U106	0	dev[19]=net(0,19-358)	InData	0	0
1	U106	0	dev[19]=net(0,19-358)	OutData	0	0
1	U106	0	dev[19]=net(0,19-358)	DropData	0	0
1	U106	1	dev=local(1)	InInterests	1	0.0917969
1	U106	1	dev=local(1)	OutInterests	1	0.0751953
1	U106	1	dev=local(1)	DropInterests	0	0
1	U106	1	dev=local(1)	InNacks	0	0
1	U106	1	dev=local(1)	OutNacks	0	0
1	U106	1	dev=local(1)	DropNacks	0	0
1	U106	1	dev=local(1)	InData	0	0
1	U106	1	dev=local(1)	OutData	0	0
1	U106	1	dev=local(1)	DropData	0	0
1	U106	2	dev=local(2)	InInterests	1	0.0751953
1	U106	2	dev=local(2)	OutInterests	0	0
1	U106	2	dev=local(2)	DropInterests	0	0
1	U106	2	dev=local(2)	InNacks	0	0
1	U106	2	dev=local(2)	OutNacks	0	0
1	U106	2	dev=local(2)	DropNacks	0	0
1	U106	2	dev=local(2)	InData	0	0
1	U106	2	dev=local(2)	OutData	0	0
1	U106	2	dev=local(2)	DropData	0	0
1	U107	0	dev[20]=net(0,20-356)	InInterests	0	0
1	U107	0	dev[20]=net(0,20-356)	OutInterests	1	0.0917969
1	U107	0	dev[20]=net(0,20-356)	DropInterests	0	0
1	U107	0	dev[20]=net(0,20-356)	InNacks	0	0
1	U107	0	dev[20]=net(0,20-356)	OutNacks	0	0
1	U107	0	dev[20]=net(0,20-356)	DropNacks	0	0
1	U107	0	dev[20]=net(0,20-356)	InData	0	0
1	U107	0	dev[20]=net(0,20-356)	OutData	0	0
1	U107	0	dev[20]=net(0,20-356)	DropData	0	0
1	U107	1	dev=local(1)	InInterests	1	0.0917969
1	U107	1	dev=local(1)	OutInterests	1	0.0751953
1	U107	1	dev=local(1)	DropInterests	0	0
1	U107	1	dev=local(1)	InNacks	0	0
1	U107	1	dev=local(1)	OutNacks	0	0
1	U107	1	dev=local(1)	DropNacks	0	0
1	U107	1	dev=local(1)	InData	0	0
1	U107	1	dev=local(1)	OutData	0	0
1	U107	1	dev=local(1)	DropData	0	0
1	U107	2	dev=local(2)	InInterests	1	0.0751953
1	U107	2	dev=local(2)	OutInterests	0	0
1	U107	2	dev=local(2)	DropInterests	0	0
1	U107	2	dev=local(2)	InNacks	0	0
1	U107	2	dev=local(2)	OutNacks	0	0
1	U107	2	dev=local(2)	DropNacks	0	0
1	U107	2	dev=local(2)	InData	0	0
1	U107	2	dev=local(2)	OutData	0	0
1	U107	2	dev=local(2)	DropData	0	0
1	U108	0	dev[21]=net(0,21-356)	InInterests	0	0
1	U108	0	dev[21]=net(0,21-356)	OutInterests	1	0.0917969
1	U108	0	dev[21]=net(0,21-356)	DropInterests	0	0
1	U108	0	dev[21]=net(0,21-356)	InNacks	0	0
1	U108	0	dev[21]=net(0,21-356)	OutNacks	0	0
1	U108	0	dev[21]=net(0,21-356)	DropNacks	0	0
1	U108	0	dev[21]=net(0,21-356)	InData	0	0
1	U108	0	dev[21]=net(0,21-356)	OutData	0	0
1	U108	0	dev[21]=net(0,21-356)	DropData	0	0
1	U108	1	dev=local(1)	InInterests	1	0.0917969
1	U108	1	dev=local(1)	OutInterests	1	0.0751953
1	U108	1	dev=local(1)	DropInterests	0	0
1	U108	1	dev=local(1)	InNacks	0	0
1	U108	1	dev=local(1)	OutNacks	0	0
1	U108	1	dev=local(1)	DropNacks	0	0
1	U108	1	dev=local(1)	InData	0	0
1	U108	1	dev=local(1)	OutData	0	0
1	U108	1	dev=local(1)	DropData	0	0
1	U108	2	dev=local(2)	InInterests	1	0.0751953
1	U108	2	dev=local(2)	OutInterests	0	0
1	U108	2	dev=local(2)	DropInterests	0	0
1	U108	2	dev=local(2)	InNacks	0	0
1	U108	2	dev=local(2)	OutNacks	0	0
1	U108	2	dev=local(2)	DropNacks	0	0
1	U108	2	dev=local(2)	InData	0	0
1	U108	2	dev=local(2)	OutData	0	0
1	U108	2	dev=local(2)	DropData	0	0
1	U109	0	dev[22]=net(0,22-356)	InInterests	0	0
1	U109	0	dev[22]=net(0,22-356)	OutInterests	1	0.0917969
1	U109	0	dev[22]=net(0,22-356)	DropInterests	0	0
1	U109	0	dev[22]=net(0,22-356)	InNacks	0	0
1	U109	0	dev[22]=net(0,22-356)	OutNacks	0	0
1	U109	0	dev[22]=net(0,22-356)	DropNacks	0	0
1	U109	0	dev[22]=net(0,22-356)	InData	0	0
1	U109	0	dev[22]=net(0,22-356)	OutData	0	0
1	U109	0	dev[22]=net(0,22-356)	DropData	0	0
1	U109	1	dev=local(1)	InInterests	1	0.0917969
1	U109	1	dev=local(1)	OutInterests	1	0.0751953
1	U109	1	dev=local(1)	DropInterests	0	0
1	U109	1	dev=local(1)	InNacks	0	0
1	U109	1	dev=local(1)	OutNacks	0	0
1	U109	1	dev=local(1)	DropNacks	0	0
1	U109	1	dev=local(1)	InData	0	0
1	U109	1	dev=local(1)	OutData	0	0
1	U109	1	dev=local(1)	DropData	0	0
1	U109	2	dev=local(2)	InInterests	1	0.0751953
1	U109	2	dev=local(2)	OutInterests	0	0
1	U109	2	dev=local(2)	DropInterests	0	0
1	U109	2	dev=local(2)	InNacks	0	0
1	U109	2	dev=local(2)	OutNacks	0	0
1	U109	2	dev=local(2)	DropNacks	0	0
1	U109	2	dev=local(2)	InData	0	0
1	U109	2	dev=local(2)	OutData	0	0
1	U109	2	dev=local(2)	DropData	0	0
1	U11	0	dev[23]=net(0,23-341)	InInterests	0	0
1	U11	0	dev[23]=net(0,23-341)	OutInterests	1	0.0898438
1	U11	0	dev[23]=net(0,23-341)	DropInterests	0	0
1	U11	0	dev[23]=net(0,23-341)	InNacks	0	0
1	U11	0	dev[23]=net(0,23-341)	OutNacks	0	0
1	U11	0	dev[23]=net(0,23-341)	DropNacks	0	0
1	U11	0	dev[23]=net(0,23-341)	InData	0	0
1	U11	0	dev[23]=net(0,23-341)	OutData	0	0
1	U11	0	dev[23]=net(0,23-341)	DropData	0	0
1	U11	1	dev=local(1)	InInterests	1	0.0898438
1	U11	1	dev=local(1)	OutInterests	1	0.0722656
1	U11	1	dev=local(1)	DropInterests	0	0
1	U11	1	dev=local(1)	InNacks	0	0
1	U11	1	dev=local(1)	OutNacks	0	0
1	U11	1	dev=local(1)	DropNacks	0	0
1	U11	1	dev=local(1)	InData	0	0
1	U11	1	dev=local(1)	OutData	0	0
1	U11	1	dev=local(1)	DropData	0	0
1	U11	2	dev=local(2)	InInterests	1	0.0722656
1	U11	2	dev=local(2)	OutInterests	0	0
1	U11	2	dev=local(2)	DropInterests	0	0
1	U11	2	dev=local(2)	InNacks	0	0
1	U11	2	dev=local(2)	OutNacks	0	0
1	U11	2	dev=local(2)	DropNacks	0	0
1	U11	2	dev=local(2)	InData	0	0
1	U11	2	dev=local(2)	OutData	0	0
1	U11	2	dev=local(2)	DropData	0	0
1	U110	0	dev[24]=net(0,24-359)	InInterests	0	0
1	U110	0	dev[24]=net(0,24-359)	OutInterests	1	0.0917969
1	U110	0	dev[24]=net(0,24-359)	DropInterests	0	0
1	U110	0	dev[24]=net(0,24-359)	InNacks	0	0
1	U110	0	dev[24]=net(0,24-359)	OutNacks	0	0
1	U110	0	dev[24]=net(0,24-359)	DropNacks	0	0
1	U110	0	dev[24]=net(0,24-359)	InData	0	0
1	U110	0	dev[24]=net(0,24-359)	OutData	0	0
1	U110	0	dev[24]=net(0,24-359)	DropData	0	0
1	U110	1	dev=local(1)	InInterests	1	0.0917969
1	U110	1	dev=local(1)	OutInterests	1	0.0751953
1	U110	1	dev=local(1)	DropInterests	0	0
1	U110	1	dev=local(1)	InNacks	0	0
1	U110	1	dev=local(1)	OutNacks	0	0
1	U110	1	dev=local(1)	DropNacks	0	0
1	U110	1	dev=local(1)	InData	0	0
1	U110	1	dev=local(1)	OutData	0	0
1	U110	1	dev=local(1)	DropData	0	0
1	U110	2	dev=local(2)	InInterests	1	0.0751953
1	U110	2	dev=local(2)	OutInterests	0	0
1	U110	2	dev=local(2)	DropInterests	0	0
1	U110	2	dev=local(2)	InNacks	0	0
1	U110	2	dev=local(2)	OutNacks	0	0
1	U110	2	dev=local(2)	DropNacks	0	0
1	U110	2	dev=local(2)	InData	0	0
1	U110	2	dev=local(2)	OutData	0	0
1	U110	2	dev=local(2)	DropData	0	0
1	U111	0	dev[25]=net(0,25-358)	InInterests	0	0
1	U111	0	dev[25]=net(0,25-358)	OutInterests	1	0.0917969
1	U111	0	dev[25]=net(0,25-358)	DropInterests	0	0
1	U111	0	dev[25]=net(0,25-358)	InNacks	0	0
1	U111	0	dev[25]=net(0,25-358)	OutNacks	0	0
1	U111	0	dev[25]=net(0,25-358)	DropNacks	0	0
1	U111	0	dev[25]=net(0,25-358)	InData	0	0
1	U111	0	dev[25]=net(0,25-358)	OutData	0	0
1	U111	0	dev[25]=net(0,25-358)	DropData	0	0
1	U111	1	dev=local(1)	InInterests	1	0.0917969
1	U111	1	dev=local(1)	OutInterests	1	0.0751953
1	U111	1	dev=local(1)	DropInterests	0	0
1	U111	1	dev=local(1)	InNacks	0	0
1	U111	1	dev=local(1)	OutNacks	0	0
1	U111	1	dev=local(1)	DropNacks	0	0
1	U111	1	dev=local(1)	InData	0	0
1	U111	1	dev=local(1)	OutData	0	0
1	U111	1	dev=local(1)	DropData	0	0
1	U111	2	dev=local(2)	InInterests	1	0.0751953
1	U111	2	dev=local(2)	OutInterests	0	0
1	U111	2	dev=local(2)	DropInterests	0	0
1	U111	2	dev=local(2)	InNacks	0	0
1	U111	2	dev=local(2)	OutNacks	0	0
1	U111	2	dev=local(2)	DropNacks	0	0
1	U111	2	dev=local(2)	InData	0	0
1	U111	2	dev=local(2)	OutData	0	0
1	U111	2	dev=local(2)	DropData	0	0
1	U112	0	dev[26]=net(0,26-360)	InInterests	0	0
1	U112	0	dev[26]=net(0,26-360)	OutInterests	1	0.0917969
1	U112	0	dev[26]=net(0,26-360)	DropInterests	0	0
1	U112	0	dev[26]=net(0,26-360)	InNacks	0	0
1	U112	0	dev[26]=net(0,26-360)	OutNacks	0	0
1	U112	0	dev[26]=net(0,26-360)	DropNacks	0	0
1	U112	0	dev[26]=net(0,26-360)	InData	0	0
1	U112	0	dev[26]=net(0,26-360)	OutData	0	0
1	U112	0	dev[26]=net(0,26-360)	DropData	0	0
1	U112	1	dev=local(1)	InInterests	1	0.0917969
1	U112	1	dev=local(1)	OutInterests	1	0.0751953
1	U112	1	dev=local(1)	DropInterests	0	0
1	U112	1	dev=local(1)	InNacks	0	0
1	U112	1	dev=local(1)	OutNacks	0	0
1	U112	1	dev=local(1)	DropNacks	0	0
1	U112	1	dev=local(1)	InData	0	0
1	U112	1	dev=local(1)	OutData	0	0
1	U112	1	dev=local(1)	DropData	0	0
1	U112	2	dev=local(2)	InInterests	1	0.0751953
1	U112	2	dev=local(2)	OutInterests	0	0
1	U112	2	dev=local(2)	DropInterests	0	0
1	U112	2	dev=local(2)	InNacks	0	0
1	U112	2	dev=local(2)	OutNacks	0	0
1	U112	2	dev=local(2)	DropNacks	0	0
1	U112	2	dev=local(2)	InData	0	0
1	U112	2	dev=local(2)	OutData	0	0
1	U112	2	dev=local(2)	DropData	0	0
1	U113	0	dev[27]=net(0,27-356)	InInterests	0	0
1	U113	0	dev[27]=net(0,27-356)	OutInterests	1	0.0917969
1	U113	0	dev[27]=net(0,27-356)	DropInterests	0	0
1	U113	0	dev[27]=net(0,27-356)	InNacks	0	0
1	U113	0	dev[27]=net(0,27-356)	OutNacks	0	0
1	U113	0	dev[27]=net(0,27-356)	DropNacks	0	0
1	U113	0	dev[27]=net(0,27-356)	InData	0	0
1	U113	0	dev[27]=net(0,27-356)	OutData	0	0
1	U113	0	dev[27]=net(0,27-356)	DropData	0	0
1	U113	1	dev=local(1)	InInterests	1	0.0917969
1	U113	1	dev=local(1)	OutInterests	1	0.0751953
1	U113	1	dev=local(1)	DropInterests	0	0
1	U113	1	dev=local(1)	InNacks	0	0
1	U113	1	dev=local(1)	OutNacks	0	0
1	U113	1	dev=local(1)	DropNacks	0	0
1	U113	1	dev=local(1)	InData	0	0
1	U113	1	dev=local(1)	OutData	0	0
1	U113	1	dev=local(1)	DropData	0	0
1	U113	2	dev=local(2)	InInterests	1	0.0751953
1	U113	2	dev=local(2)	OutInterests	0	0
1	U113	2	dev=local(2)	DropInterests	0	0
1	U113	2	dev=local(2)	InNacks	0	0
1	U113	2	dev=local(2)	OutNacks	0	0
1	U113	2	dev=local(2)	DropNacks	0	0
1	U113	2	dev=local(2)	InData	0	0
1	U113	2	dev=local(2)	OutData	0	0
1	U113	2	dev=local(2)	DropData	0	0
1	U114	0	dev[28]=net(0,28-356)	InInterests	0	0
1	U114	0	dev[28]=net(0,28-356)	OutInterests	1	0.0917969
1	U114	0	dev[28]=net(0,28-356)	DropInterests	0	0
1	U114	0	dev[28]=net(0,28-356)	InNacks	0	0
1	U114	0	dev[28]=net(0,28-356)	OutNacks	0	0
1	U114	0	dev[28]=net(0,28-356)	DropNacks	0	0
1	U114	0	dev[28]=net(0,28-356)	InData	0	0
1	U114	0	dev[28]=net(0,28-356)	OutData	0	0
1	U114	0	dev[28]=net(0,28-356)	DropData	0	0
1	U114	1	dev=local(1)	InInterests	1	0.0917969
1	U114	1	dev=local(1)	OutInterests	1	0.0751953
1	U114	1	dev=local(1)	DropInterests	0	0
1	U114	1	dev=local(1)	InNacks	0	0
1	U114	1	dev=local(1)	OutNacks	0	0
1	U114	1	dev=local(1)	DropNacks	0	0
1	U114	1	dev=local(1)	InData	0	0
1	U114	1	dev=local(1)	OutData	0	0
1	U114	1	dev=local(1)	DropData	0	0
1	U114	2	dev=local(2)	InInterests	1	0.0751953
1	U114	2	dev=local(2)	OutInterests	0	0
1	U114	2	dev=local(2)	DropInterests	0	0
1	U114	2	dev=local(2)	InNacks	0	0
1	U114	2	dev=local(2)	OutNacks	0	0
1	U114	2	dev=local(2)	DropNacks	0	0
1	U114	2	dev=local(2)	InData	0	0
1	U114	2	dev=local(2)	OutData	0	0
1	U114	2	dev=local(2)	DropData	0	0
1	U115	0	dev[29]=net(0,29-356)	InInterests	0	0
1	U115	0	dev[29]=net(0,29-356)	OutInterests	1	0.0917969
1	U115	0	dev[29]=net(0,29-356)	DropInterests	0	0
1	U115	0	dev[29]=net(0,29-356)	InNacks	0	0
1	U115	0	dev[29]=net(0,29-356)	OutNacks	0	0
1	U115	0	dev[29]=net(0,29-356)	DropNacks	0	0
1	U115	0	dev[29]=net(0,29-356)	InData	0	0
1	U115	0	dev[29]=net(0,29-356)	OutData	0	0
1	U115	0	dev[29]=net(0,29-356)	DropData	0	0
1	U115	1	dev=local(1)	InInterests	1	0.0917969
1	U115	1	dev=local(1)	OutInterests	1	0.0751953
1	U115	1	dev=local(1)	DropInterests	0	0
1	U115	1	dev=local(1)	InNacks	0	0
1	U115	1	dev=local(1)	OutNacks	0	0
1	U115	1	dev=local(1)	DropNacks	0	0
1	U115	1	dev=local(1)	InData	0	0
1	U115	1	dev=local(1)	OutData	0	0
1	U115	1	dev=local(1)	DropData	0	0
1	U115	2	dev=local(2)	InInterests	1	0.0751953
1	U115	2	dev=local(2)	OutInterests	0	0
1	U115	2	dev=local(2)	DropInterests	0	0
1	U115	2	dev=local(2)	InNacks	0	0
1	U115	2	dev=local(2)	OutNacks	0	0
1	U115	2	dev=local(2)	DropNacks	0	0
1	U115	2	dev=local(2)	InData	0	0
1	U115	2	dev=local(2)	OutData	0	0
1	U115	2	dev=local(2)	DropData	0	0
1	U116	0	dev[30]=net(0,30-360)	InInterests	0	0
1	U116	0	dev[30]=net(0,30-360)	OutInterests	1	0.0917969
1	U116	0	dev[30]=net(0,30-360)	DropInterests	0	0
